date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:10:36	226650/226650	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:10:13%20GMT	http://127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/nunc-ullamcorper-nunc-quam-vel-venenatis-orci-vehicula/index.html	(from http://127.0.0.1/newswave/category/culture/books/)
16:10:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:10:36%20GMT	http://127.0.0.1/newswave/?p=1828	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index9732.html	(from http://127.0.0.1/newswave/tincidunt-ultrices-nunc-donec-semper-augue-ornare/)
16:10:44	366742/366742	---M--	200	added ('OK')	image/jpeg	etag:%2259896-6036e0b77bed9%22	http://127.0.0.1/newswave/wp-content/uploads/2023/01/soldier-gbfbef61d3_1280-31.jpg	/home/moon/websites/wavepress-static/127.0.0.1/newswave/wp-content/uploads/2023/01/soldier-gbfbef61d3_1280-31.jpg	(from http://127.0.0.1/newswave/author/admin/)
16:10:44	152843/152843	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:10:37%20GMT	http://127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/_wp_link_placeholder.fd.delayed	(from http://127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/)
16:10:55	53205/53205	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Apr%202026%2015:10:45%20GMT	http://127.0.0.1/newswave/mollis-sit-enim-fermentum-cum-purus-quis-scelerisque-ac/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/mollis-sit-enim-fermentum-cum-purus-quis-scelerisque-ac/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:02	110498/110498	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/culture/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/culture/feed/index.html	(from http://127.0.0.1/newswave/category/culture/)
16:11:02	189233/189233	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:10:55%20GMT	http://127.0.0.1/newswave/non-commodo-vestibulum-nisl-velit-justo-in-nec-dignissim-pharetra/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/non-commodo-vestibulum-nisl-velit-justo-in-nec-dignissim-pharetra/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:02	227316/227316	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:10:44%20GMT	http://127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/habitant-tellus-aliquam-nec-proin-tempor-ut-tristique-enim-quis-suscipit-dui/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:10	188601/188601	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:02%20GMT	http://127.0.0.1/newswave/elementum-mi-aliquam-congue-ut-id/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/elementum-mi-aliquam-congue-ut-id/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:14	163878/163878	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:03%20GMT	http://127.0.0.1/newswave/author/admin/page/2/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/author/admin/page/2/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:14	152954/152954	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:03%20GMT	http://127.0.0.1/newswave/author/admin/page/3/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/author/admin/page/3/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:14	111285/111285	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/author/admin/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/author/admin/feed/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:15%20GMT	http://127.0.0.1/newswave/?p=1830	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index8b41.html	(from http://127.0.0.1/newswave/phasellus-aliquam-nec-lobortis-vel-diam-nibh-est/)
16:11:18	371/371	---M--	200	added ('OK')	text/css	etag:%22173-64e7b7490bb94%22	http://127.0.0.1/newswave/wp-content/uploads/elementor/css/post-2781.css?ver=1775142003	/home/moon/websites/wavepress-static/127.0.0.1/newswave/wp-content/uploads/elementor/css/post-2781b8ab.css	(from http://127.0.0.1/newswave/page-2-2/)
16:11:18	845/845	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/phasellus-aliquam-nec-lobortis-vel-diam-nibh-est/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/phasellus-aliquam-nec-lobortis-vel-diam-nibh-est/feed/index.html	(from http://127.0.0.1/newswave/phasellus-aliquam-nec-lobortis-vel-diam-nibh-est/)
16:11:18	166369/166369	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:10%20GMT	http://127.0.0.1/newswave/author/admin/page/4/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/author/admin/page/4/index.html	(from http://127.0.0.1/newswave/author/admin/)
16:11:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:19%20GMT	http://127.0.0.1/newswave/?p=1824	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index952b.html	(from http://127.0.0.1/newswave/enim-in-tellus-aliquet-amet-feugiat-sed-mi-turpis/)
16:11:20	23004/23004	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/business/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/business/feed/index.html	(from http://127.0.0.1/newswave/category/business/)
16:11:21	875/875	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/feed/index.html	(from http://127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/)
16:11:21	848/848	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/enim-in-tellus-aliquet-amet-feugiat-sed-mi-turpis/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/enim-in-tellus-aliquet-amet-feugiat-sed-mi-turpis/feed/index.html	(from http://127.0.0.1/newswave/enim-in-tellus-aliquet-amet-feugiat-sed-mi-turpis/)
16:11:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:21%20GMT	http://127.0.0.1/newswave/?p=1826	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index45eb.html	(from http://127.0.0.1/newswave/laoreet-dis-vel-non-lorem-quis-tortor-tempus-vitae-sit-sit/)
16:11:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:22%20GMT	http://127.0.0.1/newswave/?p=3230	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index4326.html	(from http://127.0.0.1/newswave/page/)
16:11:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:22%20GMT	http://127.0.0.1/newswave/?p=4049	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexdc05.html	(from http://127.0.0.1/newswave/products-grid/)
16:11:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:23%20GMT	http://127.0.0.1/newswave/?p=2781	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexa748.html	(from http://127.0.0.1/newswave/page-2-2/)
16:11:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:24%20GMT	http://127.0.0.1/newswave/?p=2	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index905b.html	(from http://127.0.0.1/newswave/shop/)
16:11:28	175/175	---M--	200	added ('OK')	text/css	etag:%22af-64e7b7796ad2f%22	http://127.0.0.1/newswave/wp-content/uploads/elementor/css/post-193.css?ver=1775142054	/home/moon/websites/wavepress-static/127.0.0.1/newswave/wp-content/uploads/elementor/css/post-1937f11.css	(from http://127.0.0.1/newswave/aliquam-id-eu-eros-vestibulum-a-ipsum-magna/)
16:11:30	848/848	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/vestibulum-cursus-massa-dolor-quis-eleifend-lorem/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/vestibulum-cursus-massa-dolor-quis-eleifend-lorem/feed/index.html	(from http://127.0.0.1/newswave/vestibulum-cursus-massa-dolor-quis-eleifend-lorem/)
16:11:37	33873/33873	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/lifestyle/food/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/lifestyle/food/feed/index.html	(from http://127.0.0.1/newswave/category/lifestyle/food/)
16:11:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:35%20GMT	http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1013723.delayed	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/)
16:11:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:37%20GMT	http://127.0.0.1/newswave/?p=123	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexb8c4.html	(from http://127.0.0.1/newswave/vestibulum-cursus-massa-dolor-quis-eleifend-lorem/)
16:11:39	0/-1	---M--	301	error ('')			http://0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429?s=128&d=mm&r=g	/home/moon/websites/wavepress-static/0.gravatar.com/avatar/08ae7688c9a1405c7d469bc9e709f429.1023723.delayed	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/)
16:11:39	832/832	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/aliquam-id-eu-eros-vestibulum-a-ipsum-magna/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/aliquam-id-eu-eros-vestibulum-a-ipsum-magna/feed/index.html	(from http://127.0.0.1/newswave/aliquam-id-eu-eros-vestibulum-a-ipsum-magna/)
16:11:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:39%20GMT	http://127.0.0.1/newswave/?p=193	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index28c5.html	(from http://127.0.0.1/newswave/aliquam-id-eu-eros-vestibulum-a-ipsum-magna/)
16:11:44	1771/1771	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/feed/index.html	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/)
16:11:46	226569/226569	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:23%20GMT	http://127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/aliquam-cras-mollis-proin-placerat-ornare-porttitor/index.html	(from http://127.0.0.1/newswave/page-2-2/)
16:11:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:11:46%20GMT	http://127.0.0.1/newswave/?p=125	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index5070.html	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/)
16:11:53	267928/267928	---M--	200	added ('OK')	image/jpeg	etag:%2241698-6036e0c281dc8%22	http://127.0.0.1/newswave/wp-content/uploads/2023/02/bitcoin-g1e7b413e7_1280-31.jpg	/home/moon/websites/wavepress-static/127.0.0.1/newswave/wp-content/uploads/2023/02/bitcoin-g1e7b413e7_1280-31.jpg	(from http://127.0.0.1/newswave/page-2-2/)
16:11:55	574/574	---M--	200	added ('OK')	text/css	etag:%2223e-64e7b79943827%22	http://127.0.0.1/newswave/wp-content/uploads/elementor/css/post-1806.css?ver=1775142087	/home/moon/websites/wavepress-static/127.0.0.1/newswave/wp-content/uploads/elementor/css/post-18066671.css	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:12:03	152869/152869	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:11:55%20GMT	http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/_wp_link_placeholder	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:12:03	223810/223810	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:40%20GMT	http://127.0.0.1/newswave/purus-pellentesque-pellentesque-vulputate-aug/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/purus-pellentesque-pellentesque-vulputate-aug/index.html	(from http://127.0.0.1/newswave/aliquam-id-eu-eros-vestibulum-a-ipsum-magna/)
16:12:16	226553/226553	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:11:48%20GMT	http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/?replytocom=14	/home/moon/websites/wavepress-static/127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/index360b.html	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/)
16:12:20	46351/46351	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/politics/europe/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/politics/europe/feed/index.html	(from http://127.0.0.1/newswave/category/politics/europe/)
16:12:27	226553/226553	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:12:03%20GMT	http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/?replytocom=15	/home/moon/websites/wavepress-static/127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/index8528.html	(from http://127.0.0.1/newswave/sed-dapibus-eros-sed-efficitur-suscipit-turpis-purus/)
16:12:27	152832/152832	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:12:20%20GMT	http://127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/_wp_link_placeholder.106.delayed	(from http://127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/)
16:12:29	3031/3031	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/feed/index.html	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:12:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:12:29%20GMT	http://127.0.0.1/newswave/?p=1806	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index8afa.html	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:12:35	228304/228304	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:12:16%20GMT	http://127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/sed-finibus-felis-morbi-sed-dui-vehicula/index.html	(from http://127.0.0.1/newswave/category/politics/europe/)
16:12:43	57733/57733	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2002%20Apr%202026%2015:12:31%20GMT	http://127.0.0.1/newswave/members/admin/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/members/admin/index.html	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:12:43	324058/324058	---M--	200	added ('OK')	image/jpeg	etag:%224f1da-6036e0d2c3e8e%22	http://127.0.0.1/newswave/wp-content/uploads/2023/08/rome-g0c78cb376_1280.jpg	/home/moon/websites/wavepress-static/127.0.0.1/newswave/wp-content/uploads/2023/08/rome-g0c78cb376_1280.jpg	(from http://127.0.0.1/newswave/category/politics/europe/)
16:12:45	842/842	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/feed/index.html	(from http://127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/)
16:12:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:12:45%20GMT	http://127.0.0.1/newswave/?p=1622	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index3492.html	(from http://127.0.0.1/newswave/lorem-potenti-iaculis-congue-sed-sodales-turpis/)
16:12:55	78554/78554	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/politics/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/politics/feed/index.html	(from http://127.0.0.1/newswave/category/politics/)
16:12:55	152861/152861	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:12:47%20GMT	http://127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/_wp_link_placeholder	(from http://127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/)
16:13:01	238429/238429	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:12:35%20GMT	http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/?replytocom=24	/home/moon/websites/wavepress-static/127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/index745d.html	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:13:05	238429/238429	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:12:43%20GMT	http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/?replytocom=25	/home/moon/websites/wavepress-static/127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/indexfaf1.html	(from http://127.0.0.1/newswave/cursus-vestibulum-lacus-ut-cursus-viverra-consectetur-egestas-mi-erat-libero-posuere/)
16:13:09	157714/157714	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:13:01%20GMT	http://127.0.0.1/newswave/category/lifestyle/beauty/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/lifestyle/beauty/index.html	(from http://127.0.0.1/newswave/)
16:13:09	34016/34016	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/politics/geopolitc/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/politics/geopolitc/feed/index.html	(from http://127.0.0.1/newswave/category/politics/geopolitc/)
16:13:13	929/929	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/feed/index.html	(from http://127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/)
16:13:13	152872/152872	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:13:05%20GMT	http://127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/_wp_link_placeholder.108.delayed	(from http://127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/)
16:13:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:13:13%20GMT	http://127.0.0.1/newswave/?p=1810	/home/moon/websites/wavepress-static/127.0.0.1/newswave/indexcb44.html	(from http://127.0.0.1/newswave/nisl-mi-orci-lectus-sodales-ultricies-amet-bibendum-lobortis-mi-facilisi-sed/)
16:13:15	962/962	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/feed/index.html	(from http://127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/)
16:13:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:13:15%20GMT	http://127.0.0.1/newswave/?p=1620	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index8df3.html	(from http://127.0.0.1/newswave/ut-viverra-nisl-vulputate-ipsum-ultrices-ultrices-neque-fermentum-maecenas-donec-auctor/)
16:13:17	224232/224232	---MC-	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2015:12:56%20GMT	http://127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/diam-massa-ornare-eget-augue-interdum-quis/index.html	(from http://127.0.0.1/newswave/)
16:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:13:18%20GMT	http://127.0.0.1/newswave/?p=1616	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index881d.html	(from http://127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/)
16:13:19	938/938	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/feed/index.html	(from http://127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/)
16:13:23	152864/152864	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Apr%202026%2015:13:16%20GMT	http://127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/_wp_link_placeholder	/home/moon/websites/wavepress-static/127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/_wp_link_placeholder	(from http://127.0.0.1/newswave/suscipit-commodo-amet-feugiat-dictum-volutpat-vel-orci-tellus-enim-id-dignissim/)
16:13:23	65416/65416	---MC-	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/category/lifestyle/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/category/lifestyle/feed/index.html	(from http://127.0.0.1/newswave/category/lifestyle/)
16:13:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Apr%202026%2015:13:24%20GMT	http://127.0.0.1/newswave/?p=836	/home/moon/websites/wavepress-static/127.0.0.1/newswave/index03aa.html	(from http://127.0.0.1/newswave/morbi-viverra-vel-lacus-volutpat-fermentum-integer-congue/)
16:13:27	872/872	---M--	200	added ('OK')	application/rss+xml	etag:%227ef16c2726adc3d706ed7c7a44cb1e21%22	http://127.0.0.1/newswave/morbi-viverra-vel-lacus-volutpat-fermentum-integer-congue/feed/	/home/moon/websites/wavepress-static/127.0.0.1/newswave/morbi-viverra-vel-lacus-volutpat-fermentum-integer-congue/feed/index.html	(from http://127.0.0.1/newswave/morbi-viverra-vel-lacus-volutpat-fermentum-integer-congue/)
